"id","name","region","group_title","tvg_id","enabled","last_checked_ok","last_status","last_error"
"johnny_carson_tv_us","Johnny Carson TV","US","XUMO🇺🇸: Classic TV","XUMO_99991157","false","true","200",""
"rifftrax_us","RiffTrax","US","XUMO🇺🇸: Classic TV","XUMO_99991106","false","true","200",""
"leave_it_to_beaver_us","Leave It to Beaver","US","XUMO🇺🇸: Classic TV","XUMO_99951257","false","true","200",""
"the_carol_burnett_show_us","The Carol Burnett Show","US","XUMO🇺🇸: Classic TV","XUMO_99951380","false","true","200",""
"combat_war_channel_us","Combat War Channel","US","XUMO🇺🇸: History & Learning","XUMO_99991379","false","true","200",""
"cosmic_frontiers_us","Cosmic Frontiers","US","XUMO🇺🇸: History & Learning","XUMO_99951345","false","true","200",""
"curiosity_now_us","Curiosity Now","US","XUMO🇺🇸: History & Learning","XUMO_99951358","false","true","200",""
"cnn_originals_us","CNN Originals","US","XUMO🇺🇸: History & Learning","XUMO_99951387","false","true","200",""
"how_to_us","How To","US","XUMO🇺🇸: History & Learning","XUMO_99951392","false","true","200",""
"declassified_us","Declassified","US","XUMO🇺🇸: History & Learning","XUMO_99951458","false","true","200",""
"modern_marvels_by_history_us","Modern Marvels by History","US","XUMO🇺🇸: History & Learning","XUMO_99951473","false","true","200",""
"dove_us","Dove","US","XUMO🇺🇸: Faith & Family","XUMO_99991333","false","true","200",""
"faithope_us","FAITHOPE","US","XUMO🇺🇸: Faith & Family","XUMO_99951189","false","true","200",""
"stellar_us","STELLAR","US","XUMO🇺🇸: Black Voices. Black Stories.","XUMO_99951211","false","true","200",""
"trinity_broadcasting_network_us","Trinity Broadcasting Network","US","XUMO🇺🇸: Faith & Family","XUMO_99991708","false","true","200",""
"jltv_us","JLTV","US","XUMO🇺🇸: Faith & Family","XUMO_99951141","false","true","200",""
"joel_osteen_network_us","Joel Osteen Network","US","XUMO🇺🇸: Faith & Family","XUMO_99951344","false","true","200",""
"highway_to_heaven_us","Highway to Heaven","US","XUMO🇺🇸: Faith & Family","XUMO_99951401","false","true","200",""
"pure_flix_tv_us","Pure Flix TV","US","XUMO🇺🇸: Faith & Family","XUMO_99951407","false","true","200",""
"impact_gospel_us","Impact Gospel","US","XUMO🇺🇸: Faith & Family","XUMO_99951434","false","true","200",""
"in_touch_us","In Touch +","US","XUMO🇺🇸: Faith & Family","XUMO_99951481","false","true","200",""
"xumo_free_kids_tv_us","Xumo Free Kids TV","US","XUMO🇺🇸: Kids","XUMO_99991107","false","true","200",""
"baby_shark_tv_us","Baby Shark TV","US","XUMO🇺🇸: Kids","XUMO_99951209","false","true","200",""
"ninja_kidz_tv_us","Ninja Kidz TV","US","XUMO🇺🇸: Kids","XUMO_99951229","false","true","200",""
"all_babies_channel_us","All Babies Channel","US","XUMO🇺🇸: Kids","XUMO_99991253","false","true","200",""
"toon_goggles_us","Toon Goggles","US","XUMO🇺🇸: Kids","XUMO_99991268","false","true","200",""
"rainbow_rangers_us","Rainbow Rangers","US","XUMO🇺🇸: Kids","XUMO_99991283","false","true","200",""
"teletubbies_us","Teletubbies","US","XUMO🇺🇸: Kids","XUMO_99991761","false","true","200",""
"sensical_jr_us","Sensical Jr.","US","XUMO🇺🇸: Kids","XUMO_99951280","false","true","200",""
"ok_gamer_us","OK Gamer","US","XUMO🇺🇸: Kids","XUMO_99951366","false","true","200",""
"power_rangers_us","Power Rangers","US","XUMO🇺🇸: Kids","XUMO_99951441","false","true","200",""
"my_little_pony_us","My Little Pony","US","XUMO🇺🇸: Kids","XUMO_99951442","false","true","200",""
"transformers_us","Transformers","US","XUMO🇺🇸: Kids","XUMO_99951443","false","true","200",""
"vice_entertainment_us","Vice Entertainment","US","XUMO🇺🇸: Pop Culture","XUMO_99951453","false","true","200",""
"revry_us","Revry","US","XUMO🇺🇸: Pop Culture","XUMO_99991296","false","true","200",""
"et_us","ET","US","XUMO🇺🇸: Pop Culture","XUMO_99991670","false","true","200",""
"tv_one_stars_stories_us","TV One Stars & Stories","US","XUMO🇺🇸: Black Voices. Black Stories.","XUMO_99951379","false","true","200",""
"the_graham_norton_show_us","The Graham Norton Show","US","XUMO🇺🇸: Pop Culture","XUMO_99951450","false","true","200",""
"wendy_williams_us","Wendy Williams","US","XUMO🇺🇸: Daytime TV","XUMO_99951433","false","true","200",""
"the_ellen_channel_us","The Ellen Channel","US","XUMO🇺🇸: Daytime TV","XUMO_99951400","false","true","200",""
"dr_phil_us","Dr. Phil","US","XUMO🇺🇸: Daytime TV","XUMO_99951370","false","true","200",""
"divorce_court_us","Divorce Court","US","XUMO🇺🇸: Daytime TV","XUMO_99991346","false","true","200",""
"nosey_us","Nosey","US","XUMO🇺🇸: Daytime TV","XUMO_99991366","false","true","200",""
"confess_by_nosey_us","Confess by Nosey","US","XUMO🇺🇸: Daytime TV","XUMO_99991388","false","true","200",""
"the_bold_and_the_beautiful_us","The Bold and the Beautiful","US","XUMO🇺🇸: Daytime TV","XUMO_99951476","false","true","200",""
"iheart90s_us","iHeart90s","US","XUMO🇺🇸: Music & Radio","XUMO_9995100","false","true","200",""
"iheartcountry_us","iHeartCountry","US","XUMO🇺🇸: Music & Radio","XUMO_9995102","false","true","200",""
"iheartradio_hip_hop_beats_us","iHeartRadio Hip Hop Beats","US","XUMO🇺🇸: Music & Radio","XUMO_9995103","false","true","200",""
"iheartcountry_classics_us","iHeartCountry Classics","US","XUMO🇺🇸: Music & Radio","XUMO_99951464","false","true","200",""
"stingray_hit_list_us","Stingray Hit List","US","XUMO🇺🇸: Music & Radio","XUMO_99991117","false","true","200",""
"stingray_hot_country_us","Stingray Hot Country","US","XUMO🇺🇸: Music & Radio","XUMO_99991118","false","true","200",""
"stingray_classic_rock_us","Stingray Classic Rock","US","XUMO🇺🇸: Music & Radio","XUMO_99991119","false","true","200",""
"stingray_greatest_hits_us","Stingray Greatest Hits","US","XUMO🇺🇸: Music & Radio","XUMO_99991120","false","true","200",""
"stingray_soul_storm_us","Stingray Soul Storm","US","XUMO🇺🇸: Music & Radio","XUMO_99991121","false","true","200",""
"stingray_remember_the_80s_us","Stingray Remember the 80s","US","XUMO🇺🇸: Music & Radio","XUMO_99991742","false","true","200",""
"cbs_news_boston_us","CBS News Boston","US","XUMO🇺🇸: Local News","XUMO_99991656","false","true","200",""
"wsb_atlanta_us","WSB Atlanta","US","XUMO🇺🇸: Local News","XUMO_99991690","false","true","200",""
"boston_25_us","Boston 25","US","XUMO🇺🇸: Local News","XUMO_9995108","false","true","200",""
"action_news_jax_us","Action News Jax","US","XUMO🇺🇸: Local News","XUMO_9995110","false","true","200",""
"cbs_news_chicago_us","CBS News Chicago","US","XUMO🇺🇸: Local News","XUMO_99991643","false","false","","The operation timed out."
"kiro_seattle_us","KIRO Seattle","US","XUMO🇺🇸: Local News","XUMO_9995112","false","true","200",""
"wpxi_pittsburgh_us","WPXI Pittsburgh","US","XUMO🇺🇸: Local News","XUMO_99991689","false","true","200",""
"cbs_news_bay_area_us","CBS News Bay Area","US","XUMO🇺🇸: Local News","XUMO_99991655","false","true","200",""
"cbs_news_new_york_us","CBS News New York","US","XUMO🇺🇸: Local News","XUMO_99991641","false","true","200",""
"nbc_10_boston_news_us","NBC 10 Boston News","US","XUMO🇺🇸: Local News","XUMO_99951168","false","true","200",""
"wftv_orlando_us","WFTV Orlando","US","XUMO🇺🇸: Local News","XUMO_9995107","false","true","200",""
"cbs_news_los_angeles_us","CBS News Los Angeles","US","XUMO🇺🇸: Local News","XUMO_99991642","false","true","200",""
"nbc_5_chicago_news_us","NBC 5 Chicago News","US","XUMO🇺🇸: Local News","XUMO_99951165","false","true","200",""
"nbc_4_washington_news_us","NBC 4 Washington News","US","XUMO🇺🇸: Local News","XUMO_99951181","false","true","200",""
"nbc_10_philadelphia_news_us","NBC 10 Philadelphia News","US","XUMO🇺🇸: Local News","XUMO_99951166","false","true","200",""
"nbc_4_new_york_news_us","NBC 4 New York News","US","XUMO🇺🇸: Local News","XUMO_99951163","false","true","200",""
"telemundo_noticias_florida_us","Telemundo Noticias Florida","US","XUMO🇺🇸: Local News","XUMO_99951227","false","true","200",""
"nbc_6_south_florida_news_us","NBC 6 South Florida News","US","XUMO🇺🇸: Local News","XUMO_99951167","false","true","200",""
"telemundo_noticias_noreste_us","Telemundo Noticias Noreste","US","XUMO🇺🇸: Local News","XUMO_99951228","false","true","200",""
"wsoc_charlotte_us","WSOC Charlotte","US","XUMO🇺🇸: Local News","XUMO_99991691","false","true","200",""
"nbc_bay_area_news_us","NBC Bay Area News","US","XUMO🇺🇸: Local News","XUMO_99951162","false","true","200",""
"news_12_new_york_us","News 12 New York","US","XUMO🇺🇸: Local News","XUMO_99951222","false","true","200",""
"nbc_5_dallas_fort_worth_news_us","NBC 5 Dallas-Fort Worth News","US","XUMO🇺🇸: Local News","XUMO_99951182","false","true","200",""
"telemundo_noticias_california_us","Telemundo Noticias California","US","XUMO🇺🇸: Local News","XUMO_99951225","false","true","200",""
"telemundo_noticias_texas_us","Telemundo Noticias Texas","US","XUMO🇺🇸: Local News","XUMO_99951226","false","true","200",""
"nbc_4_los_angeles_news_us","NBC 4 Los Angeles News","US","XUMO🇺🇸: Local News","XUMO_99951164","false","true","200",""
"nbc_7_san_diego_news_us","NBC 7 San Diego News","US","XUMO🇺🇸: Local News","XUMO_99951185","false","true","200",""
"whio_dayton_us","WHIO Dayton","US","XUMO🇺🇸: Local News","XUMO_9995109","false","true","200",""
"nbc_connecticut_news_us","NBC Connecticut News","US","XUMO🇺🇸: Local News","XUMO_99951183","false","true","200",""
"fox_local_seattle_us","FOX LOCAL Seattle","US","XUMO🇺🇸: Local News","XUMO_99951417","false","true","200",""
"fox_local_dallas_fort_worth_us","FOX LOCAL Dallas-Fort Worth","US","XUMO🇺🇸: Local News","XUMO_99951418","false","true","200",""
"fox_local_minneapolis_us","FOX LOCAL Minneapolis","US","XUMO🇺🇸: Local News","XUMO_99951431","false","true","200",""
"fox_local_houston_us","FOX LOCAL Houston","US","XUMO🇺🇸: Local News","XUMO_99951423","false","true","200",""
"fox_local_phoenix_us","FOX LOCAL Phoenix","US","XUMO🇺🇸: Local News","XUMO_99951419","false","true","200",""
"fox_local_los_angeles_us","FOX LOCAL Los Angeles","US","XUMO🇺🇸: Local News","XUMO_99951420","false","true","200",""
"fox_local_atlanta_us","FOX LOCAL Atlanta","US","XUMO🇺🇸: Local News","XUMO_99951426","false","true","200",""
"fox_local_chicago_us","FOX LOCAL Chicago","US","XUMO🇺🇸: Local News","XUMO_99951415","false","true","200",""
"fox_local_milwaukee_us","FOX LOCAL Milwaukee","US","XUMO🇺🇸: Local News","XUMO_99951429","false","true","200",""
"fox_local_detroit_us","FOX LOCAL Detroit","US","XUMO🇺🇸: Local News","XUMO_99951421","false","true","200",""
"fox_local_new_york_us","FOX LOCAL New York","US","XUMO🇺🇸: Local News","XUMO_99951427","false","true","200",""
"fox_local_orlando_us","FOX LOCAL Orlando","US","XUMO🇺🇸: Local News","XUMO_99951425","false","true","200",""
"fox_local_washington_dc_us","FOX LOCAL Washington DC","US","XUMO🇺🇸: Local News","XUMO_99951428","false","true","200",""
"fox_local_tampa_bay_us","FOX LOCAL Tampa Bay","US","XUMO🇺🇸: Local News","XUMO_99951416","false","true","200",""
"fox_local_philadelphia_us","FOX LOCAL Philadelphia","US","XUMO🇺🇸: Local News","XUMO_99951424","false","true","200",""
"123_go_english_au_geo_us","123 Go! English (AU) Geo","US","General","","false","true","200",""
"123_go_english_in_geo_us","123 Go! English (IN) Geo","US","General","","false","true","200",""
"123_go_spanish_ar_us","123 Go Spanish (AR)","US","General","","false","true","200",""
"123_go_spanish_cl_us","123 Go Spanish (CL)","US","General","","false","true","200",""
"123_go_spanish_co_us","123 Go Spanish (CO)","US","General","","false","true","200",""
"123_go_spanish_mx_us","123 Go Spanish (MX)","US","General","","false","true","200",""
"5_minute_crafts_spanish_ar_us","5 Minute Crafts Spanish (AR)","US","General","","false","true","200",""
"5_minute_crafts_spanish_ar_alt_us","5 Minute Crafts Spanish (AR) Alt","US","General","","false","true","200",""
"5_minute_crafts_spanish_cl_us","5 Minute Crafts Spanish (CL)","US","General","","false","true","200",""
"5_minute_crafts_spanish_cl_alt_us","5 Minute Crafts Spanish (CL) Alt","US","General","","false","true","200",""
"5_minute_crafts_spanish_co_us","5 Minute Crafts Spanish (CO)","US","General","","false","true","200",""
"5_minute_crafts_spanish_co_alt_us","5 Minute Crafts Spanish (CO) Alt","US","General","","false","true","200",""
"5_minute_crafts_spanish_mx_us","5 Minute Crafts Spanish (MX)","US","General","","false","true","200",""
"5_minute_crafts_spanish_mx_alt_us","5 Minute Crafts Spanish (MX) Alt","US","General","","false","true","200",""
"5_minute_crafts_spanish_pe_us","5 Minute Crafts Spanish (PE)","US","General","","false","true","200",""
"5_minute_crafts_spanish_pe_alt_us","5 Minute Crafts Spanish (PE) Alt","US","General","","false","true","200",""
"5_abc_us_geo_us","5 ABC (US) Geo","US","General","","false","true","206",""
"katc_3_abc_us_geo_us","KATC 3 ABC (US) Geo","US","General","","false","true","206",""
"abc_10_news_us_geo_us","ABC 10 News (US) Geo","US","General","","false","true","206",""
"2_news_oklahoma_us_geo_us","2 News Oklahoma (US) Geo","US","General","","false","true","206",""
"3_kmtv_us_geo_us","3 KMTV (US) Geo","US","General","","false","true","206",""
"fox_13_us_geo_us","Fox 13 (US) Geo","US","General","","false","true","206",""
"koaa_news_5_us_geo_us","KOAA News 5 (US) Geo","US","General","","false","true","206",""
"ksby_6_us_geo_us","KSBY 6 (US) Geo","US","General","","false","true","206",""
"abc_13_us_geo_us","ABC 13 (US) Geo","US","General","","false","true","206",""
"7_abc_us_geo_us","7 ABC (US) Geo","US","General","","false","true","206",""
"7_abc_wkbw_us_us","7 ABC WKBW (US)","US","General","","false","true","206",""
"lex_18_us_geo_us","Lex 18 (US) Geo","US","General","","false","true","206",""
"newschannel_5_us_geo_us","NewsChannel 5 (US) Geo","US","General","","false","true","206",""
"9_abc_wcpo_us_geo_us","9 ABC WCPO (US) Geo","US","General","","false","true","206",""
"7_abc_denver_us_geo_us","7 ABC Denver (US) Geo","US","General","","false","true","206",""
"scripps_news_only_us","scripps news? only?","US","General","","false","true","206",""
"mtn_news_us_us","MTN News (US)","US","General","","false","true","206",""
"fox_17_us_geo_us","Fox 17 (US) Geo","US","General","","false","true","206",""
"apb_news_in_geo_us","APB News (IN) Geo","US","General","","false","true","200",""
"apb_news_ananda_in_geo_us","APB News Ananda (IN) Geo","US","General","","false","true","200",""
"apb_news_majha_in_geo_us","APB News Majha (IN) Geo","US","General","","false","true","200",""
"apb_asmita_in_geo_us","APB Asmita (IN) Geo","US","General","","false","true","200",""
"accuweather_geo_us","Accuweather Geo","US","General","","false","true","206",""
"adrenalina_plus_br_us","Adrenalina Plus (BR)","US","General","","false","true","206",""
"adventure_earth_au_us","Adventure Earth (AU)","US","General","","false","true","206",""
"adventure_earth_fi_us","Adventure Earth (FI)","US","General","","false","true","206",""
"adventure_earth_ie_us","Adventure Earth (IE)","US","General","","false","true","206",""
"adventure_earth_dk_us","Adventure Earth (DK)","US","General","","false","true","206",""
"adventure_earth_nl_us","Adventure Earth (NL)","US","General","","false","true","206",""
"adventure_earth_no_us","Adventure Earth (NO)","US","General","","false","true","206",""
"adventure_earth_se_us","Adventure Earth (SE)","US","General","","false","true","206",""
"agora_tv_br_us","Agora TV (BR)","US","General","","false","true","206",""
"air_and_space_fi_us","Air and Space (FI)","US","General","","false","true","206",""
"air_and_space_ie_us","Air and Space (IE)","US","General","","false","true","206",""
"air_and_space_nl_us","Air and Space (NL)","US","General","","false","true","206",""
"air_and_space_se_us","Air and Space (SE)","US","General","","false","true","206",""
"all_real_us_geo_us","All Real (US) Geo","US","General","","false","true","206",""
"all_real_alt_us_geo_us","All Real alt (US) Geo","US","General","","false","true","206",""
"alleskino_at_us","Alleskino (AT)","US","General","","false","true","206",""
"alleskino_de_us","Alleskino (DE)","US","General","","false","true","206",""
"americas_test_kitchen_ca_geo_us","Americas Test Kitchen (CA) Geo","US","General","","false","true","200",""
"americas_test_kitchen_us_geo_us","Americas Test Kitchen (US) Geo","US","General","","false","true","200",""
"amc_all_reality_us_us","AMC All Reality (US)","US","General","","false","true","206",""
"amc_espanol_us_us","AMC Espanol (US)","US","General","","false","true","206",""
"amc_stories_us_us","AMC Stories (US)","US","General","","false","true","206",""
"amd_the_walking_dead_fan_experience_us_us","AMD The Walking Dead Fan Experience (US)","US","General","","false","true","206",""
"anger_management_us_us","Anger Management (US)","US","General","","false","true","200",""
"are_we_there_yet_us_us","Are we There Yet (US)","US","General","","false","true","200",""
"artflix_at_us","Artflix (AT)","US","General","","false","true","206",""
"artflix_de_us","Artflix (DE)","US","General","","false","true","206",""
"artflix_es_us","Artflix (ES)","US","General","","false","true","206",""
"artflix_ch_us","Artflix (CH)","US","General","","false","true","206",""
"autentic_history_au_us","Autentic History (AU)","US","General","","false","true","206",""
"autentic_history_dk_us","Autentic History (DK)","US","General","","false","true","206",""
"autentic_history_fi_us","Autentic History (FI)","US","General","","false","true","206",""
"autentic_history_ie_us","Autentic History (IE)","US","General","","false","true","206",""
"autentic_history_nl_us","Autentic History (NL)","US","General","","false","true","206",""
"autentic_history_no_us","Autentic History (NO)","US","General","","false","true","206",""
"autentic_history_se_us","Autentic History (SE)","US","General","","false","true","206",""
"autentic_travel_au_us","Autentic Travel (AU)","US","General","","false","true","206",""
"autentic_travel_dk_us","Autentic Travel (DK)","US","General","","false","true","206",""
"autentic_travel_fi_us","Autentic Travel (FI)","US","General","","false","true","206",""
"autentic_travel_ie_us","Autentic Travel (IE)","US","General","","false","true","206",""
"autentic_travel_se_us","Autentic Travel (SE)","US","General","","false","true","206",""
"autentic_travel_nl_us","Autentic Travel (NL)","US","General","","false","true","206",""
"autentic_travel_no_us","Autentic Travel (NO)","US","General","","false","true","206",""
"awe_us","AWE","US","General","","false","true","206",""
"awe_au_us","AWE (AU)","US","General","","false","true","200",""
"awe_encore_us","Awe Encore","US","General","","false","true","206",""
"aventura_us_geo_us","Aventura (US) Geo","US","General","","false","true","206",""
"b4u_movies_in_geo_us","B4U Movies (IN) Geo","US","General","","false","true","206",""
"b4u_music_in_geo_us","B4U Music (IN) Geo","US","General","","false","true","206",""
"b4u_kadak_in_geo_us","B4U Kadak (IN) Geo","US","General","","false","true","206",""
"baby_shark_tv_au_us","Baby Shark TV (AU)","US","General","","false","true","206",""
"baby_shark_tv_ca_us","Baby Shark TV (CA)","US","General","","false","true","206",""
"baby_shark_tv_us_us","Baby Shark TV (US)","US","General","","false","true","206",""
"bachelor_nation_us_geo_us","Bachelor Nation (US) Geo","US","General","","false","true","200",""
"baywatch_ca_geo_us","Baywatch (CA) Geo","US","General","","false","true","200",""
"baywatch_us_us","Baywatch (US)","US","General","","false","true","200",""
"bbc_bargain_hunt_us_us","BBC Bargain Hunt (US)","US","General","","false","true","206",""
"bbc_earth_us_us","BBC Earth (US)","US","General","","false","true","200",""
"bbc_top_gear_us_us","BBC Top Gear (US)","US","General","","false","true","200",""
"bbc_top_gear_ca_us","BBC Top Gear (CA)","US","General","","false","true","206",""
"bbc_dinos_24x7_us_us","BBC Dinos 24x7 (US)","US","General","","false","true","206",""
"bodas_us_geo_us","Bodas+ (US) Geo","US","General","","false","true","206",""
"brat_tv_ch_us","Brat TV (CH)","US","General","","false","true","200",""
"brat_tv_fr_us","Brat TV (FR)","US","General","","false","true","200",""
"brat_tv_it_us","Brat TV (IT)","US","General","","false","true","200",""
"bref_cinema_fr_us","Bref Cinema (FR)","US","General","","false","true","206",""
"boxing_us_geo_us","Boxing (US) Geo","US","General","","false","true","206",""
"bondi_vet_au_us","Bondi Vet (AU)","US","General","","false","true","206",""
"bizzare_foods_us_geo_us","Bizzare Foods (US) Geo","US","General","","false","true","206",""
"buzzr_us_us","Buzzr (US)","US","General","","false","true","200",""
"canal_anime_onegai_1_portuguese_br_us","Canal Anime Onegai 1 Portuguese (BR)","US","General","","false","true","200",""
"canal_anime_onegai_2_portuguese_br_us","Canal Anime Onegai 2 Portuguese (BR)","US","General","","false","true","200",""
"canal_anime_onegai_3_portuguese_br_us","Canal Anime Onegai 3 Portuguese (BR)","US","General","","false","true","200",""
"canal_anime_onegai_4_portuguese_br_us","Canal Anime Onegai 4 Portuguese (BR)","US","General","","false","true","200",""
"canal_anime_onegai_5_portuguese_br_us","Canal Anime Onegai 5 Portuguese (BR)","US","General","","false","true","200",""
"canal_anime_onegai_1_es_us","Canal Anime Onegai 1 (ES)","US","General","","false","true","200",""
"canal_anime_onegai_2_portuguese_es_us","Canal Anime Onegai 2 Portuguese (ES)","US","General","","false","true","200",""
"canal_anime_onegai_3_portuguese_es_us","Canal Anime Onegai 3 Portuguese (ES)","US","General","","false","true","200",""
"canal_anime_onegai_sport_portuguese_es_us","Canal Anime Onegai Sport Portuguese (ES)","US","General","","false","true","200",""
"canal_anime_onegai_5_es_us","Canal Anime Onegai 5 (ES)","US","General","","false","true","200",""
"cgtv_it_us","CGTV (IT)","US","General","","false","true","206",""
"chili_alta_tensione_us","Chili Alta Tensione","US","General","","false","true","206",""
"chili_buonu_more_us","Chili Buonu more","US","General","","false","true","206",""
"chili_indimenticabili_it_us","Chili Indimenticabili (IT)","US","General","","false","true","206",""
"chili_velvet_it_us","Chili Velvet (IT)","US","General","","false","true","206",""
"cine_estrella_us_us","Cine Estrella (US)","US","General","","false","true","200",""
"cinenanar_us","Cinenanar","US","General","","false","true","206",""
"cnbc_es_geo_us","CNBC (ES) Geo","US","General","","false","true","200",""
"cnbc_de_geo_us","CNBC (DE) Geo","US","General","","false","true","200",""
"cnbc_fr_geo_us","CNBC (FR) Geo","US","General","","false","true","200",""
"cnbc_it_geo_us","CNBC (IT) Geo","US","General","","false","true","200",""
"cnbc_pt_geo_us","CNBC (PT) Geo","US","General","","false","true","200",""
"cnbc_awaaz_in_geo_us","CNBC Awaaz (IN) Geo","US","General","","false","true","206",""
"cnbc_tv_18_in_geo_us","CNBC TV 18 (IN) Geo","US","General","","false","true","206",""
"cnn_fast_es_us","CNN Fast (ES)","US","General","","false","true","206",""
"cnn_fast_de_geo_us","CNN Fast (DE) Geo","US","General","","false","true","206",""
"cnn_brasil_br_geo_us","CNN Brasil (BR) Geo","US","General","","false","true","200",""
"cnn_fast_at_geo_us","CNN FAST (AT) Geo","US","General","","false","true","200",""
"cnn_fast_alt_at_us","CNN FAST alt (AT)","US","General","","false","true","206",""
"cnn_fast_be_geo_us","CNN FAST (BE) Geo","US","General","","false","true","200",""
"cnn_fast_ch_geo_us","CNN FAST (CH) Geo","US","General","","false","true","200",""
"cnn_fast_alt_ch_us","CNN FAST alt (CH)","US","General","","false","true","206",""
"cnn_fast_de_geo_us_2","CNN FAST (DE) Geo","US","General","","false","true","200",""
"cnn_fast_dk_geo_us","CNN FAST (DK) Geo","US","General","","false","true","200",""
"cnn_fast_es_geo_us","CNN FAST (ES) Geo","US","General","","false","true","200",""
"cnn_fast_fi_geo_us","CNN FAST (FI) Geo","US","General","","false","true","200",""
"cnn_fast_fr_geo_us","CNN FAST (FR) Geo","US","General","","false","true","200",""
"cnn_fast_ie_geo_us","CNN FAST (IE) Geo","US","General","","false","true","200",""
"cnn_fast_it_geo_us","CNN FAST (IT) Geo","US","General","","false","true","200",""
"cnn_fast_lu_geo_us","CNN FAST (LU) Geo","US","General","","false","true","200",""
"cnn_fast_nl_geo_us","CNN FAST (NL) Geo","US","General","","false","true","200",""
"cnn_fast_no_geo_us","CNN FAST (NO) Geo","US","General","","false","true","200",""
"cnn_fast_pt_geo_us","CNN FAST (PT) Geo","US","General","","false","true","200",""
"cnn_fast_se_geo_us","CNN FAST (SE) Geo","US","General","","false","true","200",""
"cnn_us_geo_us","CNN (US) Geo","US","General","","false","true","206",""
"cnn_envivo_us_geo_us","CNN Envivo (US) Geo","US","General","","false","true","206",""
"cnn_news_18_in_geo_us","CNN News 18 (IN) Geo","US","General","","false","true","206",""
"cops_ar_us","Cops (AR)","US","General","","false","true","206",""
"cops_au_us","Cops (AU)","US","General","","false","true","206",""
"cops_ca_us","Cops (CA)","US","General","","false","true","206",""
"cops_cl_us","Cops (CL)","US","General","","false","true","206",""
"cops_co_us","Cops (CO)","US","General","","false","true","206",""
"cops_mx_us","Cops (MX)","US","General","","false","true","206",""
"cops_pe_us","Cops (PE)","US","General","","false","true","206",""
"craction_tv_us","Craction TV","US","General","","false","true","206",""
"crimetime_us","Crimetime","US","General","","false","true","206",""
"crimen_us_geo_us","Crimen (US) Geo","US","General","","false","true","206",""
"curiousity_now_ca_geo_us","Curiousity Now (CA) Geo","US","General","","false","true","206",""
"curiousity_now_us_geo_us","Curiousity Now (US) Geo","US","General","","false","true","206",""
"culture_pub_ch_geo_us","Culture Pub (CH) Geo","US","General","","false","true","200",""
"culture_pub_fr_us","Culture Pub (FR)","US","General","","false","true","200",""
"ctv_news_ca_geo_us","CTV News (CA) Geo","US","General","","false","true","200",""
"ctv_gridlock_ca_geo_us","CTV Gridlock (CA) Geo","US","General","","false","true","200",""
"ctv_home_ca_geo_us","CTV Home (CA) Geo","US","General","","false","true","200",""
"ctv_laughs_ca_geo_us","CTV Laughs (CA) Geo","US","General","","false","true","200",""
"the_mightiest_by_ctv_ca_geo_us","The Mightiest by CTV (CA) Geo","US","General","","false","true","200",""
"corner_gas_channel_ca_geo_us","Corner Gas Channel (CA) Geo","US","General","","false","true","200",""
"noovo_cinema_ca_geo_us","Noovo Cinema (CA) Geo","US","General","","false","true","200",""
"noovo_comedies_ca_geo_us","Noovo Comedies (CA) Geo","US","General","","false","true","200",""
"tsn_the_ocho_ca_geo_us","TSN The Ocho (CA) Geo","US","General","","false","true","200",""
"dance_moms_us_us","Dance Moms (US)","US","General","","false","true","200",""
"dance_moms_ca_geo_us","Dance Moms (CA) Geo","US","General","","false","true","206",""
"dance_moms_no_us","Dance Moms (NO)","US","General","","false","true","206",""
"dazn_ca_geo_us","DAZN (CA) Geo","US","General","","false","true","200",""
"dazn_fast_de_geo_us","DAZN Fast (DE) Geo","US","General","","false","true","200",""
"dazn_rise_de_geo_us","DAZN Rise (DE) Geo","US","General","","false","true","200",""
"dazn_ringside_us_geo_us","DAZN Ringside (US) Geo","US","General","","false","true","200",""
"deal_or_no_deal_au_geo_us","Deal or no Deal (AU) Geo","US","General","","false","true","200",""
"deal_or_no_deal_alt_au_geo_us","Deal or no Deal alt ?(AU) Geo","US","General","","false","true","206",""
"deal_or_no_deal_ca_geo_us","Deal or no Deal (CA) Geo","US","General","","false","true","206",""
"deal_or_no_deal_us_us","Deal or no Deal (US)","US","General","","false","true","206",""
"deal_or_no_deal_us_alt_geo_us","Deal or no Deal (US) alt Geo","US","General","","false","true","206",""
"defiance_media_au_us","Defiance Media (AU)","US","General","","false","true","200",""
"defa_tv_at_us","Defa TV (AT)","US","General","","false","true","206",""
"defa_tv_ch_us","Defa TV (CH)","US","General","","false","true","206",""
"defa_tv_de_us","Defa TV (DE)","US","General","","false","true","206",""
"designated_survivor_us_geo_us","Designated Survivor (US) Geo","US","General","","false","true","206",""
"degrassi_us_us","Degrassi (US)","US","General","","false","true","206",""
"docu_plus_c9_us_us","Docu Plus C9 (US)","US","General","","false","true","206",""
"dog_the_bounty_hunter_au_geo_us","Dog the Bounty Hunter (AU) Geo","US","General","","false","true","206",""
"dog_the_bounty_hunter_ca_geo_us","Dog the Bounty Hunter (CA) Geo","US","General","","false","true","206",""
"dog_the_bounty_hunter_nl_geo_us","Dog the Bounty Hunter (NL) Geo","US","General","","false","true","206",""
"don_t_tell_the_bride_dk_us","Don't Tell the Bride (DK)","US","General","","false","true","200",""
"don_t_tell_the_bride_fi_us","Don't Tell the Bride (FI)","US","General","","false","true","200",""
